,uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
26,40520,2011-11-30,170,BNP Paribas,Parent,170,BNP Paribas,France,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,250,France,1336.0,Finance,,,,,BNP Paribas SA,BNP Paribas ,BNP,FR0000131104,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
27,40520,2011-11-30,171,Deutsche Bank,Parent,171,Deutsche Bank,Germany,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,Deutsche Bank AG,Deutsche Bank ,DB,DE0005140008,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
28,40520,2011-11-30,222,HSBC,Parent,222,HSBC,UK,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
29,40520,2011-11-30,364,Barclays Bank,Parent,364,Barclays Bank,UK,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
30,40520,2011-11-30,372,Citigroup,Parent,372,Citigroup,US,-2.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,840,US,1336.0,Finance,,,,,Citigroup,,,,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
31,40520,2011-11-30,373,JP Morgan Chase,Parent,373,JP Morgan Chase,US,-2.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,840,US,1336.0,Finance,,,,,JPMorgan Chase Co,JPMorgan Chase ,JPM,US46625H1005,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
32,40520,2011-11-30,374,Morgan Stanley,Parent,374,Morgan Stanley,US,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,840,US,1336.0,Finance,,,,,Morgan Stanley,Morgan Stanley ,MS,US6174464486,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
33,40520,2011-11-30,376,Wells Fargo & Wachovia,Parent,376,Wells Fargo & Wachovia,US,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,840,US,1336.0,Finance,,,,,Wells Fargo Co,Wells Fargo ,WFC,US9497461015,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
34,40520,2011-11-30,583,UBS Group,Parent,583,UBS Group,Switzerland,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,756,Switzerland,1336.0,Finance,,,,,UBS AG,UBS ,UBS,CH0024899483,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
35,40520,2011-11-30,652,Societe Generale,Parent,652,Societe Generale,France,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,250,France,1336.0,Finance,,,,,Societe Generale SA,Societe Generale ,SOCGEN,FR0000130809,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
36,40520,2011-11-30,653,Credit Agricole,Parent,653,Credit Agricole,France,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,250,France,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
37,40520,2011-11-30,777,Credit Suisse,Parent,777,Credit Suisse,Switzerland,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,756,Switzerland,1336.0,Finance,,,,,Credit Suisse Group AG,Credit Suisse ,CS,CH0012138530,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
38,40520,2011-11-30,1109,"Goldman Sachs Group, Inc.",Parent,1109,"Goldman Sachs Group, Inc.",US,-1.0,2,0,3290,Coal mining - environment impact,3310.0,"Financial institutions & carbon, divestment",,,710,South Africa,276.0,Germany,,,,,,,,,392,Japan,840.0,US,999.0,EU-Brussels,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,898.0,Urgewald,1.0,276.0,Germany,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,840,US,1336.0,Finance,,,,,Goldman Sachs Group Inc,Goldman Sachs ,GS,US38141G1040,,,1336.0,Finance,1324.0,Coal,,,,," through their investments and commercial relationships with coal mining companies. They also claimedcoal financing almost doubledbetween 2005 and 2010.<br /><em>SIGWATCH comment: The NGOs also blamed Morgan Stanley, Barclays, Deutsche Bank, Royal Bank of Scotland (RBS), BNP Paribas, Credit Suisse, UBS, Goldman Sachs, Bank of China, Industrial and Commercial Bank of China, Credit Agricole / Calyon, UniCredit / HVB, China Construction Bank, Mitsubishi UFJ Financial Group, Societe Generale, Wells Fargo, and HSBC in decreasing order of responsibility.</em><br />See",http://www.banktrack.org/download/bankrolling_climate_change/climatekillerbanks_final_0.pdf ,http://www.banktrack.org/show/news/bankrolling_climate_change ,,,
39,40485,2011-11-29,357,EBRD,Parent,357,EBRD,UK,-1.0,3,0,3287,Coal burning - air pollution,3310.0,"Financial institutions & carbon, divestment",,,705,Slovenia,999.0,EU-Brussels,,,,,,,,,705,Slovenia,,,,,,,,,,,3811,FOCUS Assn for Sustainable Devlpmt Slovenia,1.0,705,Slovenia,191.0,CEE Bankwatch Network,2.5,999.0,EU-Brussels,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1324.0,Coal,,,,," in the investment plan for the TES 6 lignite coal-fired power plant in Slovenia means that the project should not have qualified for an European Investment Bank loan of 440 million euros. They claimed lignite prices and lignite consumption at TES 6 after 2028, as well as CO2 costs, had been underestimated, whilst the expected demand for the electricity produced by the plant had been overestimated. The NGOs called on the European Investment Bank and the European Bank for Reconstruction and Development to withdraw their support for the project.<br />See",http://bankwatch.org/sites/default/files/Sostanj-TES6-economics.pdf,http://bankwatch.org/news-media/for-journalists/press-releases/independent-analysis-questions-economic-viability-tes-6,,,
